0	nfs_pathconf_rate	nfs pathconf rate	1	calls/second	pathconf	0	procnfs
0	nfs_commit_rate	nfs commit rate	1	calls/second	commit	0	procnfs
0	gscratch_read_bytes_rate	gscratch read rate	1048576	MB/second	client.lstats.read_bytes#llite.gscratch	0	Lustre_Client
0	gscratch_write_bytes_rate	gscratch write rate	1048576	MB/second	client.lstats.write_bytes#llite.gscratch	0	Lustre_Client
0	gscratch_open_rate	gscratch open rate	1	calls/second	client.lstats.open#llite.gscratch	0	Lustre_Client
0	gscratch_close_rate	gscratch close rate	1	calls/second	client.lstats.close#llite.gscratch	0	Lustre_Client
0	gscratch_seek_rate	gscratch seek rate	1	calls/second	client.lstats.seek#llite.gscratch	0	Lustre_Client
0	gscratch_getattr_rate	gscratch getattr rate	1	calls/second	client.lstats.getattr#llite.gscratch	0	Lustre_Client
0	gscratch_create_rate	gscratch create rate	1	calls/second	client.lstats.create#llite.gscratch	0	Lustre_Client
0	nscratch_read_bytes_rate	nscratch read rate	1048576	MB/second	client.lstats.read_bytes#llite.nscratch	0	Lustre_Client
0	nscratch_write_bytes_rate	nscratch write rate	1048576	MB/second	client.lstats.write_bytes#llite.nscratch	0	Lustre_Client
0	nscratch_open_rate	nscratch open rate	1	calls/second	client.lstats.open#llite.nscratch	0	Lustre_Client
0	nscratch_close_rate	nscratch close rate	1	calls/second	client.lstats.close#llite.nscratch	0	Lustre_Client
0	nscratch_seek_rate	nscratch seek rate	1	calls/second	client.lstats.seek#llite.nscratch	0	Lustre_Client
0	nscratch_getattr_rate	nscratch getattr rate	1	calls/second	client.lstats.getattr#llite.nscratch	0	Lustre_Client
0	nscratch_create_rate	nscratch create rate	1	calls/second	client.lstats.create#llite.nscratch	0	Lustre_Client
0	user_pct	USER	100	%	fraction of available hyperthread time spent in user processes	0	procstat_72
0	nice_pct	NICE	100	%	fraction of available hyperthread time spent in niced processes	0	procstat_72
0	sys_pct	SYS	100	%	fraction of available hyperthread time spent in kernel processes	0	procstat_72
0	idle_pct	IDLE	100	%	fraction of available hyperthread time spent doing nothing	0	procstat_72
0	iowait_pct	IOWAIT	100	%	fraction of available core time spent in iowait	0	procstat_72
0	irq_rate	interrupts/second	1	int/second	interrupts serviced rate	0	procstat_72
0	context_switches_rate	context switches/second	1	cs/second	context switching rate	0	procstat_72
0	procs_running	processes running	1	proc	processes currently running	0	procstat_72
0	procs_blocked	processes blocked	1	proc	processes waiting to run	0	procstat_72
0	user_pct	USER	100	%	fraction of available core time spent in user processes	0	procstat_16
0	nice_pct	NICE	100	%	fraction of available core time spent in niced processes	0	procstat_16
0	sys_pct	SYS	100	%	fraction of available core time spent in kernel processes	0	procstat_16
0	idle_pct	IDLE	100	%	fraction of available core time spent doing nothing	0	procstat_16
0	iowait_pct	IOWAIT	100	%	fraction of available core time spent in iowait	0	procstat_16
0	irq_rate	interrupts/second	1	int/second	interrupts serviced rate	0	procstat_16
0	context_switches_rate	context switches/second	1	cs/second	context switching rate	0	procstat_16
0	procs_running	processes running	1	proc	processes currently running	0	procstat_16
0	procs_blocked	processes blocked	1	proc	processes waiting to run	0	procstat_16
0	load1min	load 1 minute average	100	proc	1 minute load average from /proc/loadavg	0	loadavg
0	load5min	load 5 minute average	100	proc	5 minute load average from /proc/loadavg	0	loadavg
0	load15min	load 15 minute average	100	proc	15 minute load average from /proc/loadavg	0	loadavg
